WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 5.506,2017-01-01 00:00:00,-0.014,1
None, None, 5.502,2017-01-01 01:00:00,-0.412,1
None, None, 5.249,2017-01-01 02:00:00,-0.901,1
None, None, 4.68,2017-01-01 03:00:00,-1.125,1
None, None, 3.25,2017-01-01 04:00:00,-1.704,1
None, None, 3.643,2017-01-01 05:00:00,-2.163,1
None, None, 3.566,2017-01-01 06:00:00,-2.773,1
None, None, 3.759,2017-01-01 07:00:00,-3.15,1
None, None, 3.752,2017-01-01 08:00:00,-3.329,1
None, None, 2.92,2017-01-01 09:00:00,-4.514,1
None, None, 2.454,2017-01-01 10:00:00,-5.115,1
None, None, 3.188,2017-01-01 11:00:00,-4.195,1
None, None, 4.032,2017-01-01 12:00:00,-3.097,1
None, None, 3.61,2017-01-01 13:00:00,-1.881,1
None, None, 2.979,2017-01-01 14:00:00,-0.893998,1
None, None, 2.746,2017-01-01 15:00:00,-0.871999,1
None, None, 3.469,2017-01-01 16:00:00,-2.388,1
None, None, 3.329,2017-01-01 17:00:00,-3.344,1
None, None, 4.301,2017-01-01 18:00:00,-3.767,1
None, None, 3.477,2017-01-01 19:00:00,-4.912,1
None, None, 4.731,2017-01-01 20:00:00,-5.097,1
None, None, 3.558,2017-01-01 21:00:00,-6.114,1
None, None, 3.498,2017-01-01 22:00:00,-6.627,1
None, None, 3.06,2017-01-01 23:00:00,-7.496,1
None, None, 3.466,2017-01-02 00:00:00,-7.369,1
None, None, 4.3,2017-01-02 01:00:00,-7.25,1
None, None, 4.458,2017-01-02 02:00:00,-7.283,1
None, None, 3.8,2017-01-02 03:00:00,-7.685,1
None, None, 4.247,2017-01-02 04:00:00,-7.698,1
None, None, 3.429,2017-01-02 05:00:00,-8.43,1
None, None, 4.262,2017-01-02 06:00:00,-8.72,1
None, None, 4.003,2017-01-02 07:00:00,-9.05,1
None, None, 4.615,2017-01-02 08:00:00,-8.53,1
None, None, 4.937,2017-01-02 09:00:00,-8.25,1
None, None, 5.151,2017-01-02 10:00:00,-8.27,1
None, None, 5.321,2017-01-02 11:00:00,-8.29,1
None, None, 5.61,2017-01-02 12:00:00,-7.281,1
None, None, 5.185,2017-01-02 13:00:00,-5.565,1
None, None, 4.569,2017-01-02 14:00:00,-4.444,1
None, None, 4.708,2017-01-02 15:00:00,-3.865,1
None, None, 4.471,2017-01-02 16:00:00,-4.29,1
None, None, 5.17,2017-01-02 17:00:00,-4.62,1
None, None, 4.532,2017-01-02 18:00:00,-5.705,1
None, None, 4.022,2017-01-02 19:00:00,-6.772,1
None, None, 4.403,2017-01-02 20:00:00,-7.079,1
None, None, 4.249,2017-01-02 21:00:00,-7.061,1
None, None, 4.334,2017-01-02 22:00:00,-7.195,1
None, None, 4.766,2017-01-02 23:00:00,-7.014,1
None, None, 4.821,2017-01-03 00:00:00,-7.226,1
None, None, 4.881,2017-01-03 01:00:00,-6.986,1
None, None, 5.512,2017-01-03 02:00:00,-7.352,1
None, None, 4.836,2017-01-03 03:00:00,-7.419,1
None, None, 4.759,2017-01-03 04:00:00,-7.459,1
None, None, 4.885,2017-01-03 05:00:00,-7.69,1
None, None, 4.794,2017-01-03 06:00:00,-7.694,1
None, None, 4.615,2017-01-03 07:00:00,-7.985,1
None, None, 4.832,2017-01-03 08:00:00,-8.22,1
None, None, 4.961,2017-01-03 09:00:00,-8.54,1
None, None, 5.893,2017-01-03 10:00:00,-8.2,1
