ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 543.0, 1197.0, None, None,2018-04-23 00:00:00, -1.3, None, None,17
None, 543.0, 1197.0, None, None,2018-04-23 01:00:00, -2.6, None, None,17
None, 543.0, 1197.0, None, None,2018-04-23 02:00:00, -3.6, None, None,17
None, 544.0, 1197.0, None, None,2018-04-23 03:00:00, -4.1, None, None,17
None, 544.0, 1197.0, None, None,2018-04-23 04:00:00, -4.1, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 05:00:00, -4.4, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 06:00:00, -4.4, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 07:00:00, -4.5, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 08:00:00, -4.9, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 09:00:00, -5.4, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 10:00:00, -5.5, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 11:00:00, -6.0, None, None,17
None, 544.0, 1198.0, None, None,2018-04-23 12:00:00, -6.4, None, None,17
None, 544.0, 1199.0, None, None,2018-04-23 13:00:00, -6.1, None, None,17
None, 543.0, 1199.0, None, None,2018-04-23 14:00:00, -1.8, None, None,17
None, 542.0, 1199.0, None, None,2018-04-23 15:00:00, 0.2, None, None,17
None, 542.0, 1199.0, 101.0, None,2018-04-23 16:00:00, 1.6, None, None,17
None, 541.0, 1199.0, None, None,2018-04-23 17:00:00, 3.1, None, None,17
None, 541.0, 1199.0, None, None,2018-04-23 18:00:00, 4.3, None, None,17
None, 541.0, 1199.0, None, None,2018-04-23 19:00:00, 4.4, None, None,17
None, 542.0, 1199.0, None, None,2018-04-23 20:00:00, 5.1, None, None,17
None, 542.0, 1199.0, None, None,2018-04-23 21:00:00, 5.4, None, None,17
None, 542.0, 1199.0, None, None,2018-04-23 22:00:00, 5.2, None, None,17
None, 542.0, 1199.0, None, None,2018-04-23 23:00:00, 5.4, None, None,17
None, 542.0, 1199.0, None, None,2018-04-24 00:00:00, 6.0, None, None,17
None, 542.0, 1199.0, None, None,2018-04-24 01:00:00, 4.0, None, None,17
None, 542.0, 1199.0, None, None,2018-04-24 02:00:00, 3.2, None, None,17
None, 543.0, 1199.0, None, None,2018-04-24 03:00:00, 0.9, None, None,17
None, 543.0, 1199.0, None, None,2018-04-24 04:00:00, 1.2, None, None,17
None, 543.0, 1199.0, None, None,2018-04-24 05:00:00, 0.6, None, None,17
None, 543.0, 1199.0, None, None,2018-04-24 06:00:00, 0.2, None, None,17
None, 543.0, 1199.0, None, None,2018-04-24 07:00:00, -0.3, None, None,17
None, 543.0, 1199.0, None, None,2018-04-24 08:00:00, -0.8, None, None,17
