ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 443.0, 1256.0, None, None,2020-03-25 00:00:00, -4.3, None, None,13
None, 443.0, 1256.0, None, None,2020-03-25 01:00:00, -5.3, None, None,13
None, 443.0, 1256.0, None, None,2020-03-25 02:00:00, -6.6, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 03:00:00, -7.2, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 04:00:00, -8.9, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 05:00:00, -7.9, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 06:00:00, -8.9, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 07:00:00, -8.9, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 08:00:00, -9.2, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 09:00:00, -10.5, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 10:00:00, -11.7, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 11:00:00, -11.8, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 12:00:00, -12.0, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 13:00:00, -11.1, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 14:00:00, -12.0, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 15:00:00, -11.3, None, None,13
None, 444.0, 1256.0, 984.0, None,2020-03-25 16:00:00, -10.5, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 17:00:00, -8.8, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 18:00:00, -7.9, None, None,13
None, 444.0, 1256.0, None, None,2020-03-25 19:00:00, -7.2, None, None,13
None, 444.0, 1257.0, None, None,2020-03-25 20:00:00, -5.2, None, None,13
None, 444.0, 1257.0, None, None,2020-03-25 21:00:00, -4.2, None, None,13
None, 444.0, 1258.0, None, None,2020-03-25 22:00:00, -4.1, None, None,13
None, 444.0, 1258.0, None, None,2020-03-25 23:00:00, -5.0, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 00:00:00, -4.8, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 01:00:00, -7.0, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 02:00:00, -7.9, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 03:00:00, -9.1, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 04:00:00, -10.8, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 05:00:00, -11.8, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 06:00:00, -10.9, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 07:00:00, -9.2, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 08:00:00, -11.5, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 09:00:00, -12.4, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 10:00:00, -12.6, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 11:00:00, -12.4, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 12:00:00, -12.6, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 13:00:00, -12.7, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 14:00:00, -12.0, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 15:00:00, -9.1, None, None,13
None, 444.0, 1258.0, 980.0, None,2020-03-26 16:00:00, -7.7, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 17:00:00, -6.7, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 18:00:00, -5.8, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 19:00:00, -5.6, None, None,13
None, 444.0, 1258.0, None, None,2020-03-26 20:00:00, -3.8, None, None,13
None, 444.0, 1259.0, None, None,2020-03-26 21:00:00, -4.5, None, None,13
None, 444.0, 1259.0, None, None,2020-03-26 22:00:00, -4.4, None, None,13
None, 444.0, 1259.0, None, None,2020-03-26 23:00:00, -4.0, None, None,13
