station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
1.7, -8.2, 244.0, 100.0, 2020-01-05 04:00:00, 0.0
1.7, -8.1, 283.0, 100.0, 2020-01-05 05:00:00, 0.0
1.8, -8.1, 231.0, 100.0, 2020-01-05 06:00:00, 0.0
1.8, -8.0, 229.0, 100.0, 2020-01-05 07:00:00, 0.0
1.9, -8.0, 209.0, 100.0, 2020-01-05 08:00:00, 0.0
1.8, -7.6, 256.0, 100.0, 2020-01-05 09:00:00, 0.0
1.8, -7.5, 215.0, 100.0, 2020-01-05 10:00:00, 0.0
1.9, -7.1, 206.0, 100.0, 2020-01-05 11:00:00, 0.0
1.8, -7.0, 257.0, 100.0, 2020-01-05 12:00:00, 0.0
1.8, -6.9, 231.0, 100.0, 2020-01-05 13:00:00, 0.0
1.9, -6.8, 217.0, 100.0, 2020-01-05 14:00:00, 0.0
1.8, -6.7, 270.0, 100.0, 2020-01-05 15:00:00, 0.0
1.9, -6.7, 300.0, 100.0, 2020-01-05 16:00:00, 0.0
1.8, -7.2, 325.0, 100.0, 2020-01-05 17:00:00, 0.0
1.9, -7.9, 314.0, 100.0, 2020-01-05 18:00:00, 0.0
1.9, -8.8, 320.0, 100.0, 2020-01-05 19:00:00, 0.0
1.8, -9.1, 310.0, 100.0, 2020-01-05 20:00:00, 0.0
1.7, -9.1, 325.0, 100.0, 2020-01-05 21:00:00, 0.0
1.7, -9.3, 334.0, 100.0, 2020-01-05 22:00:00, 0.0
1.7, -10.2, 333.0, 100.0, 2020-01-05 23:00:00, 0.0
1.7, -10.8, 327.0, 100.0, 2020-01-06 00:00:00, 0.0
1.7, -11.2, 338.0, 100.0, 2020-01-06 01:00:00, 0.0
1.7, -10.8, 340.0, 100.0, 2020-01-06 02:00:00, 0.0
1.7, -10.2, 340.0, 100.0, 2020-01-06 03:00:00, 0.0
1.7, -9.5, 339.0, 100.0, 2020-01-06 04:00:00, 0.0
1.6, -8.9, 341.0, 100.0, 2020-01-06 05:00:00, 0.0
1.6, -9.1, 345.0, 100.0, 2020-01-06 06:00:00, 0.0
1.7, -8.8, 331.0, 100.0, 2020-01-06 07:00:00, 0.0
1.7, -8.9, 338.0, 100.0, 2020-01-06 08:00:00, 0.0
1.7, -8.3, 342.0, 100.0, 2020-01-06 09:00:00, 0.0
1.7, -7.8, 334.0, 100.0, 2020-01-06 10:00:00, 0.0
1.7, -7.9, 313.0, 100.0, 2020-01-06 11:00:00, 0.0
1.8, -8.0, 299.0, 100.0, 2020-01-06 12:00:00, 0.0
1.7, -7.9, 319.0, 100.0, 2020-01-06 13:00:00, 0.0
1.7, -8.1, 318.0, 100.0, 2020-01-06 14:00:00, 0.0
1.7, -7.8, 332.0, 100.0, 2020-01-06 15:00:00, 0.0
1.7, -7.8, 327.0, 100.0, 2020-01-06 16:00:00, 0.0
1.6, -7.6, 342.0, 100.0, 2020-01-06 17:00:00, 0.0
1.7, -7.5, 343.0, 100.0, 2020-01-06 18:00:00, 0.0
1.6, -7.2, 344.0, 100.0, 2020-01-06 19:00:00, 0.0
0.0, -7.0, 344.0, 100.0, 2020-01-06 20:00:00, 0.0
1.6, -6.4, 343.0, 100.0, 2020-01-06 21:00:00, 0.0
0.0, -6.1, 345.0, 100.0, 2020-01-06 22:00:00, 0.0
1.6, -5.9, 338.0, 100.0, 2020-01-06 23:00:00, 0.0
1.6, -5.7, 341.0, 100.0, 2020-01-07 00:00:00, 0.0
1.7, -5.6, 330.0, 100.0, 2020-01-07 01:00:00, 0.0
1.6, -5.0, 333.0, 100.0, 2020-01-07 02:00:00, 0.0
1.7, -5.1, 317.0, 100.0, 2020-01-07 03:00:00, 0.0
1.7, -5.1, 327.0, 100.0, 2020-01-07 04:00:00, 0.0
1.7, -5.1, 339.0, 100.0, 2020-01-07 05:00:00, 0.0
1.7, -5.0, 323.0, 100.0, 2020-01-07 06:00:00, 0.0
1.8, -4.9, 312.0, 100.0, 2020-01-07 07:00:00, 0.0
1.9, -4.8, 290.0, 100.0, 2020-01-07 08:00:00, 0.0
2.0, -4.3, 274.0, 100.0, 2020-01-07 09:00:00, 0.0
2.0, -3.6, 253.0, 100.0, 2020-01-07 10:00:00, 0.0
1.9, -3.1, 259.0, 100.0, 2020-01-07 11:00:00, 0.0
1.9, -2.7, 228.0, 100.0, 2020-01-07 12:00:00, 0.0
1.9, -2.7, 238.0, 100.0, 2020-01-07 13:00:00, 0.0
1.8, -2.8, 268.0, 100.0, 2020-01-07 14:00:00, 0.0
1.9, -2.8, 222.0, 100.0, 2020-01-07 15:00:00, 0.0
1.8, -2.8, 264.0, 100.0, 2020-01-07 16:00:00, 0.0
1.9, -2.8, 230.0, 100.0, 2020-01-07 17:00:00, 0.0
2.0, -2.8, 203.0, 100.0, 2020-01-07 18:00:00, 0.0
2.0, -2.8, 208.0, 100.0, 2020-01-07 19:00:00, 0.0
2.0, -2.9, 245.0, 100.0, 2020-01-07 20:00:00, 0.0
1.8, -2.9, 274.0, 100.0, 2020-01-07 21:00:00, 0.0
2.0, -3.1, 279.0, 100.0, 2020-01-07 22:00:00, 0.0
1.9, -3.1, 272.0, 100.0, 2020-01-07 23:00:00, 0.0
1.9, -3.4, 290.0, 100.0, 2020-01-08 00:00:00, 0.0
1.8, -3.7, 321.0, 100.0, 2020-01-08 01:00:00, 0.0
1.9, -4.4, 324.0, 100.0, 2020-01-08 02:00:00, 0.0
2.0, -4.3, 310.0, 100.0, 2020-01-08 03:00:00, 0.0
1.9, -5.2, 325.0, 100.0, 2020-01-08 05:00:00, 0.0
1.8, -6.2, 341.0, 100.0, 2020-01-08 06:00:00, 0.0
1.7, -7.3, 340.0, 100.0, 2020-01-08 07:00:00, 0.0
1.8, -8.2, 330.0, 100.0, 2020-01-08 08:00:00, 0.0
1.8, -8.6, 329.0, 100.0, 2020-01-08 09:00:00, 0.0
1.8, -8.5, 338.0, 100.0, 2020-01-08 10:00:00, 0.0
1.7, -9.0, 341.0, 100.0, 2020-01-08 11:00:00, 0.0
1.7, -9.1, 344.0, 100.0, 2020-01-08 12:00:00, 0.0
1.7, -10.1, 341.0, 100.0, 2020-01-08 13:00:00, 0.0
1.8, -11.0, 340.0, 100.0, 2020-01-08 14:00:00, 0.0
1.7, -12.0, 341.0, 99.0, 2020-01-08 15:00:00, 0.0
1.7, -12.9, 341.0, 99.0, 2020-01-08 16:00:00, 0.0
1.7, -14.1, 340.0, 98.0, 2020-01-08 17:00:00, 0.0
1.7, -14.7, 344.0, 97.0, 2020-01-08 18:00:00, 0.0
1.7, -15.0, 343.0, 97.0, 2020-01-08 19:00:00, 0.0
1.7, -15.1, 342.0, 97.0, 2020-01-08 20:00:00, 0.0
1.7, -15.4, 342.0, 96.0, 2020-01-08 21:00:00, 0.0
1.6, -15.7, 340.0, 96.0, 2020-01-08 22:00:00, 0.0
1.7, -15.8, 340.0, 96.0, 2020-01-08 23:00:00, 0.0
1.7, -15.8, 343.0, 96.0, 2020-01-09 00:00:00, 0.0
1.7, -15.9, 345.0, 96.0, 2020-01-09 01:00:00, 0.0
1.6, -15.1, 346.0, 97.0, 2020-01-09 02:00:00, 0.0
1.6, -15.2, 347.0, 96.0, 2020-01-09 03:00:00, 0.0
1.6, -14.7, 343.0, 97.0, 2020-01-09 04:00:00, 0.0
1.6, -13.9, 345.0, 98.0, 2020-01-09 05:00:00, 0.0
1.7, -13.5, 344.0, 98.0, 2020-01-09 06:00:00, 0.0
1.7, -13.4, 343.0, 98.0, 2020-01-09 07:00:00, 0.0
1.7, -13.2, 346.0, 98.0, 2020-01-09 08:00:00, 0.0
1.7, -12.4, 341.0, 98.0, 2020-01-09 09:00:00, 0.0
1.7, -10.7, 340.0, 100.0, 2020-01-09 10:00:00, 0.0
1.7, -9.9, 342.0, 100.0, 2020-01-09 11:00:00, 0.0
1.7, -10.4, 338.0, 100.0, 2020-01-09 12:00:00, 0.0
1.8, -11.0, 338.0, 100.0, 2020-01-09 13:00:00, 0.0
1.7, -11.8, 343.0, 100.0, 2020-01-09 14:00:00, 0.0
1.7, -12.8, 344.0, 99.0, 2020-01-09 15:00:00, 0.0
1.7, -13.4, 344.0, 98.0, 2020-01-09 16:00:00, 0.0
1.7, -12.8, 338.0, 98.0, 2020-01-09 17:00:00, 0.0
1.6, -12.5, 346.0, 98.0, 2020-01-09 18:00:00, 0.0
1.6, -12.6, 338.0, 98.0, 2020-01-09 19:00:00, 0.0
1.6, -12.7, 333.0, 98.0, 2020-01-09 20:00:00, 0.0
1.7, -13.0, 325.0, 98.0, 2020-01-09 21:00:00, 0.0
1.7, -13.0, 313.0, 98.0, 2020-01-09 22:00:00, 0.0
1.8, -12.6, 314.0, 98.0, 2020-01-09 23:00:00, 0.0
1.9, -12.4, 297.0, 99.0, 2020-01-10 00:00:00, 0.0
1.8, -12.4, 296.0, 99.0, 2020-01-10 01:00:00, 0.0
1.8, -12.8, 234.0, 99.0, 2020-01-10 02:00:00, 0.0
1.8, -12.5, 225.0, 99.0, 2020-01-10 03:00:00, 0.0
1.8, -12.4, 286.0, 99.0, 2020-01-10 04:00:00, 0.0
1.9, -12.2, 172.0, 99.0, 2020-01-10 05:00:00, 0.0
1.7, -12.7, 3.0, 99.0, 2020-01-10 06:00:00, 0.0
1.7, -12.9, 355.0, 99.0, 2020-01-10 07:00:00, 0.0
2.0, -12.3, 183.0, 98.0, 2020-01-10 08:00:00, 0.0
2.1, -11.7, 186.0, 99.0, 2020-01-10 09:00:00, 0.0
1.8, -11.7, 229.0, 99.0, 2020-01-10 10:00:00, 0.0
1.7, -12.0, 51.0, 99.0, 2020-01-10 11:00:00, 0.0
1.9, -10.7, 207.0, 99.0, 2020-01-10 12:00:00, 0.0
1.8, -11.1, 247.0, 100.0, 2020-01-10 13:00:00, 0.0
1.9, -10.5, 184.0, 100.0, 2020-01-10 14:00:00, 0.0
2.0, -10.2, 188.0, 100.0, 2020-01-10 15:00:00, 0.0
1.8, -10.5, 331.0, 100.0, 2020-01-10 16:00:00, 0.0
1.8, -10.5, 236.0, 100.0, 2020-01-10 17:00:00, 0.0
1.7, -10.2, 331.0, 100.0, 2020-01-10 18:00:00, 0.0
1.8, -10.0, 257.0, 100.0, 2020-01-10 19:00:00, 0.0
1.6, -9.9, 355.0, 100.0, 2020-01-10 20:00:00, 0.0
1.8, -10.2, 262.0, 100.0, 2020-01-10 21:00:00, 0.0
1.6, -10.0, 8.0, 100.0, 2020-01-10 22:00:00, 0.0
1.6, -10.4, 22.0, 100.0, 2020-01-10 23:00:00, 0.0
1.6, -10.4, 7.0, 100.0, 2020-01-11 00:00:00, 0.0
1.6, -10.2, 5.0, 100.0, 2020-01-11 01:00:00, 0.0
1.6, -10.0, 14.0, 100.0, 2020-01-11 02:00:00, 0.0
1.6, -9.8, 9.0, 100.0, 2020-01-11 03:00:00, 0.0
1.6, -9.6, 358.0, 100.0, 2020-01-11 04:00:00, 0.0
1.6, -9.5, 358.0, 100.0, 2020-01-11 05:00:00, 0.0
0.0, -9.5, 353.0, 100.0, 2020-01-11 06:00:00, 0.0
1.6, -9.1, 311.0, 100.0, 2020-01-11 07:00:00, 0.0
1.8, -8.5, 316.0, 100.0, 2020-01-11 08:00:00, 0.0
1.7, -7.8, 319.0, 100.0, 2020-01-11 09:00:00, 0.0
1.7, -6.8, 326.0, 100.0, 2020-01-11 10:00:00, 0.0
1.6, -6.4, 341.0, 100.0, 2020-01-11 11:00:00, 0.0
1.6, -6.6, 339.0, 100.0, 2020-01-11 12:00:00, 0.0
1.7, -6.6, 337.0, 100.0, 2020-01-11 13:00:00, 0.0
1.8, -6.8, 331.0, 100.0, 2020-01-11 14:00:00, 0.0
2.0, -6.9, 327.0, 100.0, 2020-01-11 15:00:00, 0.0
1.8, -7.0, 329.0, 100.0, 2020-01-11 16:00:00, 0.0
2.3, -7.9, 325.0, 100.0, 2020-01-11 17:00:00, 0.0
1.7, -8.5, 342.0, 100.0, 2020-01-11 18:00:00, 0.0
1.7, -9.3, 340.0, 100.0, 2020-01-11 19:00:00, 0.0
1.8, -9.5, 333.0, 100.0, 2020-01-11 20:00:00, 0.0
1.6, -10.1, 345.0, 100.0, 2020-01-11 21:00:00, 0.0
1.6, -10.3, 344.0, 100.0, 2020-01-11 22:00:00, 0.0
1.6, -10.1, 330.0, 100.0, 2020-01-11 23:00:00, 0.0
0.0, -10.1, 330.0, 100.0, 2020-01-12 00:00:00, 0.0
1.7, -10.2, 333.0, 100.0, 2020-01-12 01:00:00, 0.0
1.7, -10.3, 308.0, 100.0, 2020-01-12 02:00:00, 0.0
1.8, -10.3, 205.0, 100.0, 2020-01-12 03:00:00, 0.0
1.9, -10.2, 219.0, 100.0, 2020-01-12 04:00:00, 0.0
1.7, -10.1, 356.0, 100.0, 2020-01-12 05:00:00, 0.0
1.6, -10.4, 356.0, 100.0, 2020-01-12 06:00:00, 0.0
1.7, -10.3, 18.0, 100.0, 2020-01-12 07:00:00, 0.0
1.7, -10.2, 25.0, 100.0, 2020-01-12 08:00:00, 0.0
1.7, -9.8, 359.0, 100.0, 2020-01-12 09:00:00, 0.0
1.6, -9.5, 17.0, 100.0, 2020-01-12 10:00:00, 0.0
1.7, -9.2, 5.0, 100.0, 2020-01-12 11:00:00, 0.0
1.7, -8.7, 335.0, 100.0, 2020-01-12 12:00:00, 0.0
1.6, -8.1, 329.0, 100.0, 2020-01-12 13:00:00, 0.0
0.0, -7.5, 346.0, 100.0, 2020-01-12 14:00:00, 0.0
0.0, -7.9, 349.0, 100.0, 2020-01-12 15:00:00, 0.0
0.0, -8.7, 348.0, 100.0, 2020-01-12 16:00:00, 0.0
1.7, -11.7, 338.0, 100.0, 2020-01-12 17:00:00, 0.0
1.9, -15.6, 339.0, 100.0, 2020-01-12 18:00:00, 0.0
1.8, -18.7, 336.0, 98.0, 2020-01-12 19:00:00, 0.0
1.8, -21.3, 340.0, 97.0, 2020-01-12 20:00:00, 0.0
1.7, -23.1, 335.0, 95.0, 2020-01-12 21:00:00, 0.0
1.6, -24.8, 340.0, 94.0, 2020-01-12 22:00:00, 0.0
1.6, -26.2, 343.0, 93.0, 2020-01-12 23:00:00, 0.0
1.7, -27.0, 343.0, 92.0, 2020-01-13 00:00:00, 0.0
1.6, -27.6, 341.0, 92.0, 2020-01-13 01:00:00, 0.0
1.6, -28.5, 345.0, 91.0, 2020-01-13 02:00:00, 0.0
0.0, -29.2, 346.0, 91.0, 2020-01-13 03:00:00, 0.0
1.6, -29.3, 345.0, 90.0, 2020-01-13 04:00:00, 0.0
0.0, -29.6, 346.0, 90.0, 2020-01-13 05:00:00, 0.0
0.0, -30.0, 345.0, 89.0, 2020-01-13 06:00:00, 0.0
0.0, -30.5, 346.0, 89.0, 2020-01-13 07:00:00, 0.0
1.6, -29.5, 347.0, 89.0, 2020-01-13 08:00:00, 0.0
0.0, -27.9, 347.0, 89.0, 2020-01-13 09:00:00, 0.0
0.0, -20.8, 346.0, 94.0, 2020-01-13 10:00:00, 0.0
0.0, -16.9, 342.0, 96.0, 2020-01-13 11:00:00, 0.0
0.0, -15.7, 356.0, 95.0, 2020-01-13 12:00:00, 0.0
0.0, -18.5, 353.0, 96.0, 2020-01-13 13:00:00, 0.0
0.0, -23.2, 348.0, 94.0, 2020-01-13 14:00:00, 0.0
0.0, -25.5, 358.0, 93.0, 2020-01-13 15:00:00, 0.0
0.0, -27.6, 12.0, 91.0, 2020-01-13 16:00:00, 0.0
0.0, -27.0, 349.0, 91.0, 2020-01-13 17:00:00, 0.0
0.0, -25.3, 339.0, 92.0, 2020-01-13 18:00:00, 0.0
0.0, -25.2, 345.0, 92.0, 2020-01-13 19:00:00, 0.0
0.0, -25.9, 341.0, 92.0, 2020-01-13 20:00:00, 0.0
0.0, -25.2, 346.0, 92.0, 2020-01-13 21:00:00, 0.0
1.6, -25.5, 346.0, 92.0, 2020-01-13 22:00:00, 0.0
0.0, -26.4, 348.0, 92.0, 2020-01-13 23:00:00, 0.0
0.0, -26.2, 348.0, 92.0, 2020-01-14 00:00:00, 0.0
1.6, -26.2, 347.0, 92.0, 2020-01-14 01:00:00, 0.0
0.0, -26.6, 346.0, 92.0, 2020-01-14 02:00:00, 0.0
1.6, -27.4, 346.0, 91.0, 2020-01-14 03:00:00, 0.0
1.6, -27.8, 346.0, 91.0, 2020-01-14 04:00:00, 0.0
1.6, -28.0, 345.0, 91.0, 2020-01-14 05:00:00, 0.0
0.0, -27.9, 346.0, 91.0, 2020-01-14 06:00:00, 0.0
1.6, -27.6, 347.0, 91.0, 2020-01-14 07:00:00, 0.0
0.0, -26.9, 345.0, 91.0, 2020-01-14 08:00:00, 0.0
0.0, -25.6, 349.0, 91.0, 2020-01-14 09:00:00, 0.0
0.0, -23.9, 348.0, 92.0, 2020-01-14 10:00:00, 0.0
1.6, -23.1, 350.0, 92.0, 2020-01-14 11:00:00, 0.0
0.0, -21.3, 346.0, 93.0, 2020-01-14 12:00:00, 0.0
0.0, -21.7, 359.0, 93.0, 2020-01-14 13:00:00, 0.0
0.0, -22.1, 340.0, 93.0, 2020-01-14 14:00:00, 0.0
0.0, -24.8, 347.0, 92.0, 2020-01-14 15:00:00, 0.0
0.0, -25.4, 1.0, 92.0, 2020-01-14 16:00:00, 0.0
0.0, -27.0, 337.0, 91.0, 2020-01-14 17:00:00, 0.0
0.0, -26.4, 323.0, 91.0, 2020-01-14 18:00:00, 0.0
0.0, -26.6, 326.0, 91.0, 2020-01-14 19:00:00, 0.0
0.0, -26.6, 323.0, 92.0, 2020-01-14 20:00:00, 0.0
0.0, -26.2, 337.0, 92.0, 2020-01-14 21:00:00, 0.0
0.0, -25.4, 323.0, 92.0, 2020-01-14 22:00:00, 0.0
1.7, -24.3, 316.0, 92.0, 2020-01-14 23:00:00, 0.0
1.6, -22.9, 313.0, 92.0, 2020-01-15 00:00:00, 0.0
1.6, -21.8, 9.0, 94.0, 2020-01-15 01:00:00, 0.0
1.6, -22.3, 39.0, 93.0, 2020-01-15 02:00:00, 0.0
1.7, -22.5, 25.0, 93.0, 2020-01-15 03:00:00, 0.0
1.7, -22.3, 350.0, 93.0, 2020-01-15 04:00:00, 0.0
1.8, -22.3, 188.0, 94.0, 2020-01-15 05:00:00, 0.0
1.7, -22.6, 2.0, 93.0, 2020-01-15 06:00:00, 0.0
1.7, -22.9, 19.0, 93.0, 2020-01-15 07:00:00, 0.0
1.7, -22.1, 292.0, 93.0, 2020-01-15 08:00:00, 0.0
1.7, -20.9, 8.0, 93.0, 2020-01-15 09:00:00, 0.0
1.6, -20.1, 16.0, 94.0, 2020-01-15 10:00:00, 0.0
2.0, -18.2, 31.0, 94.0, 2020-01-15 11:00:00, 0.0
1.7, -18.1, 33.0, 95.0, 2020-01-15 12:00:00, 0.0
2.3, -17.3, 35.0, 95.0, 2020-01-15 13:00:00, 0.0
2.0, -16.8, 48.0, 96.0, 2020-01-15 14:00:00, 0.0
1.8, -16.3, 56.0, 96.0, 2020-01-15 15:00:00, 0.0
1.9, -15.8, 59.0, 97.0, 2020-01-15 16:00:00, 0.0
2.1, -15.3, 91.0, 97.0, 2020-01-15 17:00:00, 0.0
2.1, -15.3, 77.0, 97.0, 2020-01-15 18:00:00, 0.0
2.1, -15.2, 57.0, 97.0, 2020-01-15 19:00:00, 0.0
2.0, -14.7, 57.0, 97.0, 2020-01-15 20:00:00, 0.0
2.0, -14.2, 77.0, 97.0, 2020-01-15 21:00:00, 0.0
1.9, -13.9, 46.0, 98.0, 2020-01-15 22:00:00, 0.0
1.8, -13.5, 36.0, 98.0, 2020-01-15 23:00:00, 0.0
1.6, -13.2, 17.0, 98.0, 2020-01-16 00:00:00, 0.0
1.7, -12.7, 33.0, 98.0, 2020-01-16 01:00:00, 0.0
1.7, -12.0, 49.0, 99.0, 2020-01-16 02:00:00, 0.0
1.8, -11.5, 29.0, 99.0, 2020-01-16 03:00:00, 0.0
1.7, -11.0, 17.0, 99.0, 2020-01-16 04:00:00, 0.0
1.7, -10.8, 29.0, 99.0, 2020-01-16 05:00:00, 0.0
1.6, -10.7, 21.0, 99.0, 2020-01-16 06:00:00, 0.0
