wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
339.0, None, None,0.0, None,13.6, None,2.8, None, None, None,79.0,2019-04-09 12:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, None, None,0.2, None,18.1, None,3.2, None, None, None,68.0,2019-04-09 13:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None,0.0, None,15.6, None,4.7, None, None, None,61.0,2019-04-09 14:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, None, None,0.0, None,20.6, None,5.4, None, None, None,53.0,2019-04-09 15:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,16.2, None,6.0, None, None, None,54.0,2019-04-09 16:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0, None, None,0.0, None,9.4, None,4.3, None, None, None,58.0,2019-04-09 17:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0, None, None,0.0, None,10.2, None,2.2, None, None, None,80.0,2019-04-09 18:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0, None, None,0.0, None,12.2, None,1.9, None, None, None,76.0,2019-04-09 19:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, None, None,0.0, None,12.9, None,1.3, None, None, None,77.0,2019-04-09 20:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, None, None,0.0, None,14.3, None,1.1, None, None, None,75.0,2019-04-09 21:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.0, None, None,0.0, None,14.8, None,0.6, None, None, None,78.0,2019-04-09 22:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,15.6, None,0.6, None, None, None,77.0,2019-04-09 23:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0, None, None,0.0, None,16.7, None,0.6, None, None, None,77.0,2019-04-10 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0, None, None,0.0, None,16.6, None,0.6, None, None, None,76.0,2019-04-10 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,16.9, None,0.0, None, None, None,80.0,2019-04-10 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0, None, None,0.0, None,15.3, None,-0.2, None, None, None,80.0,2019-04-10 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,9.6, None,-0.6, None, None, None,78.0,2019-04-10 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0, None, None,0.0, None,11.4, None,-1.0, None, None, None,77.0,2019-04-10 05:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.0, None, None,0.0, None,10.2, None,-0.4, None, None, None,72.0,2019-04-10 06:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.0, None, None,0.0, None,9.6, None,0.2, None, None, None,70.0,2019-04-10 07:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0, None, None,0.0, None,9.5, None,1.2, None, None, None,71.0,2019-04-10 08:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0, None, None,0.0, None,10.9, None,2.2, None, None, None,65.0,2019-04-10 09:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0, None, None,0.0, None,11.7, None,1.5, None, None, None,68.0,2019-04-10 10:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.0, None, None,0.0, None,8.4, None,1.2, None, None, None,68.0,2019-04-10 11:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231.0, None, None,0.0, None,12.9, None,2.4, None, None, None,67.0,2019-04-10 12:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0, None, None,0.0, None,9.0, None,2.6, None, None, None,69.0,2019-04-10 13:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.0, None, None,0.0, None,7.1, None,2.6, None, None, None,72.0,2019-04-10 14:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0, None, None,0.2, None,16.0, None,1.2, None, None, None,75.0,2019-04-10 15:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0, None, None,0.0, None,12.5, None,3.4, None, None, None,63.0,2019-04-10 16:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0, None, None,0.0, None,8.9, None,2.1, None, None, None,66.0,2019-04-10 17:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.0, None, None,0.0, None,8.4, None,0.6, None, None, None,70.0,2019-04-10 18:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,8.5, None,-0.3, None, None, None,71.0,2019-04-10 19:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, None, None,0.0, None,2.9, None,-1.0, None, None, None,87.0,2019-04-10 20:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0, None, None,0.0, None,14.2, None,-2.0, None, None, None,86.0,2019-04-10 21:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0, None, None,0.0, None,8.1, None,-2.4, None, None, None,84.0,2019-04-10 22:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, None, None,0.0, None,9.7, None,-2.3, None, None, None,80.0,2019-04-10 23:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, None, None,0.0, None,7.2, None,-2.6, None, None, None,80.0,2019-04-11 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0, None, None,0.0, None,7.6, None,-3.0, None, None, None,82.0,2019-04-11 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,3.7, None,-5.3, None, None, None,90.0,2019-04-11 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0, None, None,0.0, None,3.6, None,-5.3, None, None, None,92.0,2019-04-11 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0, None, None,0.0, None,7.8, None,-3.5, None, None, None,80.0,2019-04-11 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0, None, None,0.0, None,3.1, None,-5.6, None, None, None,90.0,2019-04-11 05:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.0, None, None,0.0, None,9.7, None,-2.4, None, None, None,77.0,2019-04-11 06:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,7.2, None,-0.7, None, None, None,73.0,2019-04-11 07:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, None, None,0.6, None,8.3, None,0.6, None, None, None,64.0,2019-04-11 08:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0, None, None,0.2, None,6.8, None,2.8, None, None, None,52.0,2019-04-11 09:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0, None, None,0.0, None,5.7, None,4.0, None, None, None,50.0,2019-04-11 10:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0, None, None,0.0, None,6.5, None,2.4, None, None, None,48.0,2019-04-11 11:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, None, None,0.0, None,4.4, None,2.6, None, None, None,49.0,2019-04-11 12:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, None, None,0.0, None,4.3, None,3.0, None, None, None,55.0,2019-04-11 13:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0, None, None,0.0, None,4.7, None,2.4, None, None, None,59.0,2019-04-11 14:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0, None, None,0.0, None,4.0, None,3.2, None, None, None,55.0,2019-04-11 15:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0, None, None,0.0, None,7.4, None,3.6, None, None, None,52.0,2019-04-11 16:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0, None, None,0.0, None,7.3, None,2.1, None, None, None,63.0,2019-04-11 17:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0, None, None,0.0, None,7.4, None,0.5, None, None, None,76.0,2019-04-11 18:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.0, None, None,0.0, None,2.4, None,0.1, None, None, None,79.0,2019-04-11 19:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None,0.0, None,2.4, None,-0.8, None, None, None,87.0,2019-04-11 20:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,2.1, None,-1.0, None, None, None,90.0,2019-04-11 21:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,5.0, None,-0.8, None, None, None,89.0,2019-04-11 22:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,5.5, None,-0.7, None, None, None,84.0,2019-04-11 23:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, None, None,0.0, None,6.4, None,-0.7, None, None, None,83.0,2019-04-12 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, None, None,0.0, None,6.4, None,-0.7, None, None, None,79.0,2019-04-12 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, None, None,0.0, None,6.6, None,-0.8, None, None, None,83.0,2019-04-12 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,8.8, None,-1.3, None, None, None,80.0,2019-04-12 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, None, None,0.0, None,9.8, None,-1.9, None, None, None,79.0,2019-04-12 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, None, None,0.0, None,10.8, None,-1.9, None, None, None,80.0,2019-04-12 05:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, None, None,0.0, None,15.5, None,-1.7, None, None, None,82.0,2019-04-12 06:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, None, None,0.0, None,14.6, None,-1.3, None, None, None,84.0,2019-04-12 07:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, None, None,0.0, None,11.4, None,0.0, None, None, None,77.0,2019-04-12 08:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,12.1, None,1.2, None, None, None,69.0,2019-04-12 09:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0, None, None,0.0, None,8.4, None,4.0, None, None, None,58.0,2019-04-12 10:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0, None, None,0.0, None,10.8, None,2.0, None, None, None,65.0,2019-04-12 11:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,10.0, None,3.3, None, None, None,51.0,2019-04-12 12:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0, None, None,0.0, None,15.0, None,3.7, None, None, None,57.0,2019-04-12 13:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0, None, None,0.0, None,17.6, None,4.6, None, None, None,46.0,2019-04-12 14:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,15.3, None,4.5, None, None, None,47.0,2019-04-12 15:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,17.2, None,3.6, None, None, None,50.0,2019-04-12 16:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, None, None,0.0, None,11.5, None,4.4, None, None, None,46.0,2019-04-12 17:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0, None, None,0.0, None,4.5, None,3.0, None, None, None,53.0,2019-04-12 18:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0, None, None,0.0, None,3.7, None,1.4, None, None, None,64.0,2019-04-12 19:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None,0.0, None,13.7, None,1.4, None, None, None,64.0,2019-04-12 20:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0, None, None,0.0, None,8.9, None,0.7, None, None, None,68.0,2019-04-12 21:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0, None, None,0.0, None,7.5, None,-0.4, None, None, None,74.0,2019-04-12 22:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0, None, None,0.0, None,5.9, None,-1.3, None, None, None,80.0,2019-04-12 23:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0, None, None,0.0, None,5.6, None,-0.7, None, None, None,78.0,2019-04-13 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0, None, None,0.0, None,9.1, None,-0.6, None, None, None,78.0,2019-04-13 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, None, None,0.0, None,10.3, None,-0.4, None, None, None,77.0,2019-04-13 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None,0.0, None,7.7, None,-0.5, None, None, None,77.0,2019-04-13 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,7.2, None,-0.4, None, None, None,75.0,2019-04-13 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.0, None, None,0.0, None,10.0, None,-1.6, None, None, None,93.0,2019-04-13 05:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, None, None,0.0, None,6.6, None,-1.9, None, None, None,97.0,2019-04-13 06:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, None, None,0.0, None,7.4, None,-1.8, None, None, None,97.0,2019-04-13 07:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0, None, None,0.0, None,7.5, None,-1.8, None, None, None,97.0,2019-04-13 08:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0, None, None,0.0, None,4.7, None,-0.2, None, None, None,92.0,2019-04-13 09:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0, None, None,0.0, None,7.7, None,-0.5, None, None, None,95.0,2019-04-13 10:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0, None, None,0.2, None,8.5, None,0.1, None, None, None,94.0,2019-04-13 11:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0, None, None,2.2, None,9.3, None,0.8, None, None, None,93.0,2019-04-13 12:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, None, None,0.4, None,4.7, None,0.7, None, None, None,94.0,2019-04-13 13:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0, None, None,0.4, None,6.5, None,1.4, None, None, None,91.0,2019-04-13 14:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.4, None,4.9, None,1.5, None, None, None,93.0,2019-04-13 15:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, None, None,0.0, None,5.2, None,0.9, None, None, None,96.0,2019-04-13 16:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0, None, None,1.0, None,5.0, None,1.0, None, None, None,97.0,2019-04-13 17:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, None, None,0.2, None,3.7, None,0.8, None, None, None,90.0,2019-04-13 18:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.2, None,8.1, None,0.0, None, None, None,95.0,2019-04-13 19:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0, None, None,0.0, None,11.5, None,-1.0, None, None, None,88.0,2019-04-13 20:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0, None, None,0.0, None,12.6, None,-2.6, None, None, None,79.0,2019-04-13 21:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,13.4, None,-2.4, None, None, None,77.0,2019-04-13 22:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.0, None, None,0.0, None,8.7, None,-2.7, None, None, None,78.0,2019-04-13 23:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0, None, None,0.0, None,9.1, None,-2.8, None, None, None,78.0,2019-04-14 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0, None, None,0.0, None,13.3, None,-2.8, None, None, None,79.0,2019-04-14 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,11.5, None,-2.8, None, None, None,78.0,2019-04-14 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, None, None,0.0, None,13.2, None,-2.8, None, None, None,79.0,2019-04-14 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0, None, None,0.0, None,9.7, None,-2.9, None, None, None,79.0,2019-04-14 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0, None, None,0.0, None,8.9, None,-3.0, None, None, None,78.0,2019-04-14 05:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0, None, None,0.0, None,12.8, None,-3.1, None, None, None,79.0,2019-04-14 06:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0, None, None,0.0, None,14.2, None,-1.7, None, None, None,73.0,2019-04-14 07:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0, None, None,0.0, None,12.8, None,-0.3, None, None, None,64.0,2019-04-14 08:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, None, None,0.6, None,10.8, None,2.6, None, None, None,51.0,2019-04-14 09:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0, None, None,0.4, None,8.9, None,4.0, None, None, None,47.0,2019-04-14 10:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0, None, None,0.0, None,11.9, None,2.0, None, None, None,46.0,2019-04-14 11:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.0, None, None,0.0, None,9.3, None,3.0, None, None, None,43.0,2019-04-14 12:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.0, None, None,0.0, None,9.2, None,2.6, None, None, None,41.0,2019-04-14 13:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, None, None,0.0, None,19.9, None,1.8, None, None, None,49.0,2019-04-14 14:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, None, None,0.0, None,16.1, None,2.0, None, None, None,46.0,2019-04-14 15:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0, None, None,0.0, None,8.2, None,3.1, None, None, None,39.0,2019-04-14 16:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.0, None, None,0.0, None,8.2, None,1.2, None, None, None,48.0,2019-04-14 17:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0, None, None,0.0, None,9.6, None,-0.4, None, None, None,55.0,2019-04-14 18:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, None, None,0.0, None,8.6, None,-1.5, None, None, None,60.0,2019-04-14 19:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0, None, None,0.0, None,3.9, None,-2.2, None, None, None,62.0,2019-04-14 20:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.0, None, None,0.0, None,3.3, None,-2.5, None, None, None,66.0,2019-04-14 21:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0, None, None,0.0, None,8.1, None,-2.8, None, None, None,68.0,2019-04-14 22:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0, None, None,0.0, None,10.5, None,-3.2, None, None, None,69.0,2019-04-14 23:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0, None, None,0.0, None,10.2, None,-3.5, None, None, None,71.0,2019-04-15 00:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0, None, None,0.0, None,8.2, None,-3.6, None, None, None,73.0,2019-04-15 01:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0, None, None,0.0, None,7.3, None,-3.9, None, None, None,74.0,2019-04-15 02:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,4.6, None,-4.4, None, None, None,79.0,2019-04-15 03:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, None, None,0.0, None,6.1, None,-4.6, None, None, None,78.0,2019-04-15 04:00:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
