wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
177.0, 82.0, 8.9, 0.0, 5.6, 5.1, 8.5, 6.7, 313.0, 0.0, None, 93.0,2021-08-27 00:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0, 85.0, 9.3, 0.0, 5.6, 10.4, 8.0, 7.6, 268.0, 0.0, None, 84.0,2021-08-27 01:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0, 93.0, 5.1, 0.0, 5.6, 14.9, 6.7, 7.6, 177.0, 0.0, 4.4, 83.0,2021-08-27 02:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, 84.0, 10.4, 0.0, 5.1, 10.8, 7.6, 7.6, 314.0, 0.0, 4.4, 84.0,2021-08-27 03:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, 83.0, 14.9, 0.0, 4.9, 7.1, 7.6, 7.1, 325.0, 0.0, 4.4, 87.0,2021-08-27 04:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.0, None, None, 0.0, None, 4.5, None, 6.3, None, None, None, 91.0,2021-08-27 05:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.0, 87.0, 7.1, 0.0, 5.1, 4.5, 7.1, 7.0, 291.0, 0.0, None, 91.0,2021-08-27 06:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, 91.0, 4.5, 0.0, 4.9, 7.3, 6.3, 8.6, 248.0, 0.0, None, 82.0,2021-08-27 07:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None, 0.0, None, 12.0, None, 9.7, None, None, None, 78.0,2021-08-27 08:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, 82.0, 7.3, 0.0, 5.7, 7.2, 8.6, 10.8, 344.0, 0.0, 4.4, 74.0,2021-08-27 09:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0, 78.0, 12.0, 0.0, 6.1, 8.0, 9.7, 11.7, 323.0, 0.0, 4.4, 69.0,2021-08-27 10:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.0, 74.0, 7.2, 0.0, 6.4, 14.5, 10.8, 12.0, 354.0, 0.0, 4.4, 64.0,2021-08-27 11:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0, 69.0, 8.0, 0.0, 6.2, 10.8, 11.7, 12.4, 317.0, 0.0, 4.4, 62.0,2021-08-27 12:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 64.0, 14.5, 0.0, 5.4, 17.7, 12.0, 10.7, 352.0, 0.0, 4.4, 72.0,2021-08-27 13:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, 62.0, 10.8, 0.0, 5.3, 19.5, 12.4, 11.6, 310.0, 0.0, 4.4, 74.0,2021-08-27 14:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330.0, 72.0, 17.7, 0.4, 5.9, 13.2, 10.7, 12.7, 357.0, 0.0, 4.4, 68.0,2021-08-27 15:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, 74.0, 19.5, 0.0, 7.1, 11.6, 11.6, 12.1, 347.0, 0.0, 4.4, 68.0,2021-08-27 16:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, 68.0, 13.2, 0.0, 7.0, 8.2, 12.7, 12.6, 330.0, 0.4, 4.8, 66.0,2021-08-27 17:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0, 68.0, 11.6, 0.0, 6.4, 11.1, 12.1, 10.2, 334.0, 0.0, 4.8, 79.0,2021-08-27 18:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None, 0.0, None, 3.8, None, 7.8, None, None, None, 93.0,2021-08-27 19:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.0, 79.0, 11.1, 0.0, 6.7, 3.2, 10.2, 7.0, 331.0, 0.0, 4.4, 93.0,2021-08-27 20:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0, 93.0, 3.8, 0.0, 6.7, 2.9, 7.8, 5.9, 357.0, 0.0, 1.2, 96.0,2021-08-27 21:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0, 93.0, 3.2, 0.0, 5.9, 7.8, 7.0, 9.1, 182.0, 0.0, 0.8, 79.0,2021-08-27 22:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 96.0, 2.9, None, 5.3, None, 5.9, None, 195.0, 0.0, 0.4, None,2021-08-27 23:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0, 79.0, 7.8, 0.0, 5.7, 3.8, 9.1, 5.9, 324.0, 0.0, 0.4, 94.0,2021-08-28 00:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, None, None, 0.0, None, 2.7, None, 5.7, None, None, None, 93.0,2021-08-28 01:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.0, 94.0, 3.8, 0.0, 5.0, 3.1, 5.9, 5.1, 304.0, 0.0, None, 95.0,2021-08-28 02:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0, 93.0, 2.7, 0.0, 4.7, 2.0, 5.7, 4.7, 180.0, 0.0, None, 97.0,2021-08-28 03:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, 95.0, 3.1, 0.0, 4.4, 6.7, 5.1, 4.7, 262.0, 0.0, None, 97.0,2021-08-28 04:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 97.0, 2.0, 0.0, 4.3, 3.9, 4.7, 5.4, 210.0, 0.0, None, 91.0,2021-08-28 05:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, 97.0, 6.7, 0.0, 4.3, 2.8, 4.7, 8.8, 4.0, 0.0, None, 79.0,2021-08-28 06:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, 91.0, 3.9, 0.0, 4.1, 6.3, 5.4, 10.8, 148.0, 0.0, None, 74.0,2021-08-28 07:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, 79.0, 2.8, 0.0, 5.4, 7.5, 8.8, 13.8, 189.0, 0.0, None, 59.0,2021-08-28 08:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
