wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
349.0, 69.0, 6.4,0.0, 2.3,5.2, 7.6,6.9, 5.0, 0.0, 0.0,73.0,2021-09-03 00:00:00,36,,,,,,
355.0, 74.0, 5.2,0.0, 2.8,5.4, 7.1,6.5, 352.0, 0.0, 0.0,75.0,2021-09-03 01:00:00,36,,,,,,
4.0, 73.0, 5.2,0.0, 2.4,5.5, 6.9,6.5, 349.0, 0.0, 0.0,73.0,2021-09-03 02:00:00,36,,,,,,
349.0, 75.0, 5.4,0.0, 2.4,6.6, 6.5,6.2, 355.0, 0.0, 0.0,73.0,2021-09-03 03:00:00,36,,,,,,
355.0, 73.0, 5.5,0.0, 2.0,5.0, 6.5,5.6, 4.0, 0.0, 0.0,73.0,2021-09-03 04:00:00,36,,,,,,
357.0, 73.0, 6.6,0.0, 1.7,5.5, 6.2,5.8, 349.0, 0.0, 0.0,76.0,2021-09-03 05:00:00,36,,,,,,
37.0, 73.0, 5.0,0.0, 1.1,3.7, 5.6,8.6, 355.0, 0.0, 0.0,65.0,2021-09-03 06:00:00,36,,,,,,
174.0, 76.0, 5.5,0.0, 1.9,4.6, 5.8,12.4, 357.0, 0.0, 0.0,51.0,2021-09-03 07:00:00,36,,,,,,
166.0, 65.0, 3.7,0.0, 2.4,6.9, 8.6,15.4, 37.0, 0.0, 0.0,40.0,2021-09-03 08:00:00,36,,,,,,
129.0, 51.0, 4.6,0.0, 2.6,8.1, 12.4,16.6, 174.0, 0.0, 0.0,37.0,2021-09-03 09:00:00,36,,,,,,
153.0, 40.0, 6.9,0.0, 1.9,10.0, 15.4,17.4, 166.0, 0.0, 0.0,38.0,2021-09-03 10:00:00,36,,,,,,
143.0, 37.0, 8.1,0.0, 1.9,13.1, 16.6,17.6, 129.0, 0.0, 0.0,36.0,2021-09-03 11:00:00,36,,,,,,
147.0, 38.0, 10.0,0.0, 2.9,12.3, 17.4,19.2, 153.0, 0.0, 0.0,32.0,2021-09-03 12:00:00,36,,,,,,
144.0, 36.0, 13.1,0.0, 2.4,10.4, 17.6,19.5, 143.0, 0.0, 0.0,30.0,2021-09-03 13:00:00,36,,,,,,
139.0, 32.0, 12.3,0.0, 2.1,9.2, 19.2,20.3, 147.0, 0.0, 0.0,29.0,2021-09-03 14:00:00,36,,,,,,
138.0, 30.0, 10.4,0.0, 1.5,8.1, 19.5,17.8, 144.0, 0.0, 0.0,33.0,2021-09-03 15:00:00,36,,,,,,
151.0, 29.0, 9.2,0.0, 1.7,5.9, 20.3,16.9, 139.0, 0.0, 0.0,33.0,2021-09-03 16:00:00,36,,,,,,
203.0, 33.0, 8.1,0.0, 1.3,3.5, 17.8,16.4, 138.0, 0.0, 0.0,40.0,2021-09-03 17:00:00,36,,,,,,
280.0, 33.0, 5.9,0.0, 0.5,3.8, 16.9,15.1, 151.0, 0.0, 0.0,44.0,2021-09-03 18:00:00,36,,,,,,
299.0, 40.0, 3.5,0.0, 2.8,2.8, 16.4,13.5, 203.0, 0.0, 0.0,53.0,2021-09-03 19:00:00,36,,,,,,
293.0, 44.0, 3.8,0.0, 2.9,6.7, 15.1,13.8, 280.0, 0.0, 0.0,41.0,2021-09-03 20:00:00,36,,,,,,
